Time_stamp,fault_status_word_1,fault_status_word_2,fault_status_word_3,fault_status_word_4,mcu_0_fault_status,mcu_1_fault_status,mcu_2_fault_status,mcu_3_fault_status,operational_time,operational_state,dynamic_response,min_propulsion_batt_soc,aux_batt_soc,inertial_x_acc_g,inertial_y_acc_g,inertial_x_rate_rps,inertial_y_rate_rps,inertial_z_rate_rps,pse_pitch_deg,pse_pitch_rate_dps,pse_roll_deg,pse_roll_rate_dps,pse_yaw_rate_dps,pse_data_is_valid,yaw_rate_limit_rps,vel_limit_mps,linear_accel_mps2,linear_vel_mps,differential_wheel_vel_rps,right_front_vel_mps,left_front_vel_mps,right_rear_vel_mps,left_rear_vel_mps,right_front_pos_m,left_front_pos_m,right_rear_pos_m,left_rear_pos_m,linear_pos_m,right_front_current_A0pk,left_front_current_A0pk,right_rear_current_A0pk,left_rear_current_A0pk,max_motor_current_A0pk,right_front_current_limit_A0pk,left_front_current_limit_A0pk,right_rear_current_limit_A0pk,left_rear_current_limit_A0pk,min_motor_current_limit_A0pk,front_base_batt_1_soc,front_base_batt_2_soc,rear_base_batt_1_soc,rear_base_batt_2_soc,front_base_batt_1_temp_degC,front_base_batt_2_temp_degC,rear_base_batt_1_temp_degC,rear_base_batt_2_temp_degC,vel_target_mps,yaw_rate_target_rps,angle_target_deg,aux_batt_voltage_V,aux_batt_current_A,aux_batt_temp_degC,abb_system_status,aux_batt_status,aux_batt_faults,7p2V_battery_voltage,ccu_sp_sw_build_id,ccu_uip_sw_build_id,mcu_0_inst_power_W,mcu_1_inst_power_W,mcu_2_inst_power_W,mcu_3_inst_power_W,mcu_0_total_energy_Wh,mcu_1_total_energy_Wh,mcu_2_total_energy_Wh,mcu_3_total_energy_Wh,fram_vel_limit_mps,fram_accel_limit_mps2,fram_decel_limit_mps2,fram_dtz_decel_limit_mps2,fram_coastdown_decel_mps2,fram_yaw_rate_limit_rps,fram_yaw_accel_limit_rps2,fram_tire_diameter_m,fram_wheelbase_length_m,fram_wheel_track_width_m,fram_transmission_ratio,fram_config_bitmap,fram_eth_ip_address,fram_eth_port_number,fram_eth_subnet_mask,fram_eth_gateway,user_feedback_bitmap_1,user_feedback_bitmap_2,user_feedback_bitmap_3,user_feedback_bitmap_4,
0.0731389522552,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,73.87,3,0x00000000,96.484,97.647,-0.0,-0.027,-0.009,-0.008,-0.012,-1.551,0.388,-0.042,-0.217,-1.02,0x00000003,0.0,0.0,-0.004,0.0,0.002,-0.0,-0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.432,0.534,0.0,0.0,0.534,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.438,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,6.008,3.242,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.123185873032,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,73.92,3,0x00000000,96.484,97.647,-0.0,-0.027,-0.009,-0.03,-0.031,-1.537,0.125,-0.03,0.039,-0.668,0x00000003,0.0,0.0,-0.001,-0.0,0.001,-0.0,-0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.432,0.572,0.0,0.0,0.572,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.375,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,5.337,2.139,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.17314696312,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,73.97,3,0x00000000,96.484,97.647,0.001,-0.029,-0.013,-0.012,-0.019,-1.531,0.322,-0.018,-0.449,-0.33,0x00000003,0.0,0.0,-0.004,-0.0,0.001,-0.001,-0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.025,0.636,0.0,0.0,0.636,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.375,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,5.128,2.429,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.223239898682,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,74.02,3,0x00000000,96.484,97.647,0.001,-0.027,-0.011,-0.021,-0.025,-1.522,0.789,-0.023,0.055,0.726,0x00000003,0.0,0.0,-0.003,-0.0,0.002,-0.001,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.013,0.75,0.0,0.0,0.75,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.375,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,6.305,1.75,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.273262023926,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,74.07,3,0x00000000,96.484,97.647,-0.001,-0.028,-0.019,-0.034,0.018,-1.526,-0.402,-0.02,0.066,0.37,0x00000003,0.0,0.0,0.016,-0.0,0.002,-0.0,0.001,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.013,0.648,0.0,0.0,0.648,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.438,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,7.055,1.779,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.323394060135,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,74.12,3,0x00000000,96.484,97.647,0.0,-0.028,-0.017,-0.012,-0.019,-1.529,-0.071,-0.016,0.334,1.758,0x00000003,0.0,0.0,-0.001,-0.0,0.002,-0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.025,0.712,0.0,0.0,0.712,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.438,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,5.835,4.299,0.0,0.0,0.119,0.076,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
1.12470006943,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,74.92,3,0x00000000,96.484,97.647,0.0,-0.027,-0.032,-0.017,-0.001,-1.479,0.383,0.024,0.049,0.038,0x00000003,0.0,0.0,-0.004,-0.0,0.001,-0.0,-0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.025,0.852,0.0,0.0,0.852,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.375,26.25,0.0,0.0,0.0,0.0,90.0,76.711,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,5.981,4.808,0.0,0.0,0.12,0.077,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
1.17470002174,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,74.97,3,0x00000000,96.484,97.647,0.001,-0.028,-0.009,-0.008,-0.031,-1.488,0.124,0.015,0.801,0.386,0x00000003,0.0,0.0,0.007,-0.0,0.001,-0.0,0.001,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-1.157,0.534,0.0,0.0,-1.157,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.375,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,5.156,4.25,0.0,0.0,0.12,0.077,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
1.22482991219,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,75.02,3,0x00000000,96.484,97.647,-0.0,-0.028,-0.004,0.001,-0.037,-1.484,0.334,0.015,-0.447,0.044,0x00000003,0.0,0.0,0.003,-0.0,0.001,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,-0.356,-0.076,0.0,0.0,-0.356,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.438,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,7.186,4.823,0.0,0.0,0.121,0.077,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
1.27485990524,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,75.07,3,0x00000000,96.484,97.647,-0.0,-0.028,-0.013,-0.021,-0.031,-1.502,-1.208,0.043,1.06,0.034,0x00000003,0.0,0.0,0.005,0.0,0.001,-0.0,0.001,0.0,0.0,0.002,-0.0,0.0,0.0,0.001,0.076,0.712,0.0,0.0,0.712,34.991,34.991,0.0,0.0,0.0,96.484,96.484,0.0,0.0,26.438,26.25,0.0,0.0,0.0,0.0,90.0,76.703,0.109,27.438,0x00000000,0x00000000,0x00000000,0.0,1246,1279,4.87,3.582,0.0,0.0,0.121,0.077,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
