Time_stamp,fault_status_word_1,fault_status_word_2,fault_status_word_3,fault_status_word_4,mcu_0_fault_status,mcu_1_fault_status,mcu_2_fault_status,mcu_3_fault_status,operational_time,operational_state,dynamic_response,min_propulsion_batt_soc,aux_batt_soc,inertial_x_acc_g,inertial_y_acc_g,inertial_x_rate_rps,inertial_y_rate_rps,inertial_z_rate_rps,pse_pitch_deg,pse_pitch_rate_dps,pse_roll_deg,pse_roll_rate_dps,pse_yaw_rate_dps,pse_data_is_valid,yaw_rate_limit_rps,vel_limit_mps,linear_accel_mps2,linear_vel_mps,differential_wheel_vel_rps,right_front_vel_mps,left_front_vel_mps,right_rear_vel_mps,left_rear_vel_mps,right_front_pos_m,left_front_pos_m,right_rear_pos_m,left_rear_pos_m,linear_pos_m,right_front_current_A0pk,left_front_current_A0pk,right_rear_current_A0pk,left_rear_current_A0pk,max_motor_current_A0pk,right_front_current_limit_A0pk,left_front_current_limit_A0pk,right_rear_current_limit_A0pk,left_rear_current_limit_A0pk,min_motor_current_limit_A0pk,front_base_batt_1_soc,front_base_batt_2_soc,rear_base_batt_1_soc,rear_base_batt_2_soc,front_base_batt_1_temp_degC,front_base_batt_2_temp_degC,rear_base_batt_1_temp_degC,rear_base_batt_2_temp_degC,vel_target_mps,yaw_rate_target_rps,angle_target_deg,aux_batt_voltage_V,aux_batt_current_A,aux_batt_temp_degC,abb_system_status,aux_batt_status,aux_batt_faults,7p2V_battery_voltage,ccu_sp_sw_build_id,ccu_uip_sw_build_id,mcu_0_inst_power_W,mcu_1_inst_power_W,mcu_2_inst_power_W,mcu_3_inst_power_W,mcu_0_total_energy_Wh,mcu_1_total_energy_Wh,mcu_2_total_energy_Wh,mcu_3_total_energy_Wh,fram_vel_limit_mps,fram_accel_limit_mps2,fram_decel_limit_mps2,fram_dtz_decel_limit_mps2,fram_coastdown_decel_mps2,fram_yaw_rate_limit_rps,fram_yaw_accel_limit_rps2,fram_tire_diameter_m,fram_wheelbase_length_m,fram_wheel_track_width_m,fram_transmission_ratio,fram_config_bitmap,fram_eth_ip_address,fram_eth_port_number,fram_eth_subnet_mask,fram_eth_gateway,user_feedback_bitmap_1,user_feedback_bitmap_2,user_feedback_bitmap_3,user_feedback_bitmap_4,
0.0764920711517,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.1,3,0x00000000,96.875,98.039,-0.008,0.057,-0.014,-0.004,-0.0,3.023,0.007,-1.754,-1.113,-0.782,0x00000003,0.0,0.0,-0.004,0.0,0.001,-0.001,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.636,0.75,0.0,0.0,0.75,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.188,0.0,0.0,0.0,0.0,90.0,76.742,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,3.515,1.755,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.126554012299,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.15,3,0x00000000,96.875,98.039,-0.007,0.056,0.002,-0.013,-0.018,3.063,0.86,-1.758,-0.671,-0.105,0x00000003,0.0,0.0,-0.009,-0.0,0.001,-0.001,-0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.737,0.75,0.0,0.0,0.75,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.742,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,2.895,4.016,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.176760911942,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.2,3,0x00000000,96.875,98.039,-0.011,0.059,0.006,-0.03,0.006,3.139,1.913,-1.755,-0.799,-2.207,0x00000003,0.0,0.0,0.011,-0.0,0.001,-0.0,0.001,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.737,0.75,0.0,0.0,0.75,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.188,0.0,0.0,0.0,0.0,90.0,76.742,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,3.167,7.128,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.226778030396,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.25,3,0x00000000,96.875,98.039,-0.011,0.06,0.025,0.0,-0.036,3.226,2.114,-1.756,-0.659,-0.48,0x00000003,0.0,0.0,-0.002,-0.0,0.001,-0.001,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.648,0.623,0.0,0.0,0.648,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.188,0.0,0.0,0.0,0.0,90.0,76.742,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,4.523,4.883,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.276782989502,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.3,3,0x00000000,96.875,98.039,-0.012,0.064,0.028,-0.0,-0.024,3.359,2.196,-1.75,-0.094,-1.51,0x00000003,0.0,0.0,-0.001,0.0,0.002,-0.0,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.636,0.623,0.0,0.0,0.636,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,0.196,2.216,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.326870918274,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.35,3,0x00000000,96.875,98.039,-0.008,0.066,0.019,-0.026,-0.006,3.48,2.079,-1.739,-0.653,-0.465,0x00000003,0.0,0.0,-0.0,-0.0,0.001,-0.0,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.648,0.839,0.0,0.0,0.839,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,3.763,3.855,0.0,0.0,0.005,0.007,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.37693810463,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.4,3,0x00000000,96.875,98.039,-0.007,0.072,0.01,-0.017,-0.012,3.59,1.482,-1.74,-0.858,-0.804,0x00000003,0.0,0.0,0.008,-0.0,0.003,-0.001,0.001,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.636,0.737,0.0,0.0,0.737,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,2.324,4.561,0.0,0.0,0.005,0.008,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.42701792717,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.45,3,0x00000000,96.875,98.039,-0.011,0.074,0.003,-0.026,0.006,3.666,0.855,-1.741,0.05,0.59,0x00000003,0.0,0.0,0.0,-0.0,0.002,-0.001,0.001,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.547,0.737,0.0,0.0,0.737,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,2.51,4.137,0.0,0.0,0.005,0.008,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.477123975754,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.5,3,0x00000000,96.875,98.039,-0.009,0.073,-0.013,-0.017,-0.012,3.724,0.627,-1.741,0.017,-2.178,0x00000003,0.0,0.0,0.002,-0.0,0.002,-0.0,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.737,0.661,0.0,0.0,0.737,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.188,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,3.707,4.119,0.0,0.0,0.005,0.008,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
0.52729010582,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,15.55,3,0x00000000,96.875,98.039,-0.01,0.073,-0.019,-0.025,-0.018,3.734,-0.044,-1.762,-1.092,-0.42,0x00000003,0.0,0.0,0.007,0.0,0.002,-0.0,0.001,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.737,0.75,0.0,0.0,0.75,34.991,34.991,0.0,0.0,0.0,96.875,96.875,0.0,0.0,26.313,26.125,0.0,0.0,0.0,0.0,90.0,76.734,0.109,27.313,0x00000000,0x00000000,0x00000000,0.0,1246,1279,2.905,4.753,0.0,0.0,0.005,0.008,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
